season,week,celebrity_name,ballroom_partner,celebrity_age,celebrity_industry,industry_code,judge1_score,judge2_score,judge3_score,judge4_score,weekly_total,weekly_avg,num_judges,bonus_points,score_pct,relative_score_pct,cumulative_avg,cumulative_total,score_volatility,score_deviation,weekly_rank,cumulative_rank,weeks_survived,was_bottom_last_week,was_eliminated_last_week,score_change,dance_style,running_order,is_eliminated,is_bottom_two,is_safe,is_winner,search_mean_pre_season,search_max_pre_season,search_std_pre_season,search_recent_3m,search_mean_log,search_max_log,search_std_log,search_recent_3m_log
2,1,Tia,Maksim Chmerkoskiy,39,Actor/Actress,1,6.0,7.0,7.0,,20.0,6.666666666666667,3,0.0,0.6666666666666666,0.10256410256410256,6.666666666666667,20.0,0.0,0.0,6.0,6.0,1,0,0,0.0,Waltz,6,0,1,0,0,2.92,7,1.0376254944182253,4.333333333333333,1.366091653802371,2.0794415416798357,0.7117851565886528,1.6739764335716716
2,2,Drew,Cheryl Burke,29,Singer/Rapper,3,9.0,9.0,9.0,,27.0,9.0,3,0.0,0.9,0.135,8.5,51.0,0.7071067811865476,0.5,2.0,1.0,2,0,0,1.0,Quickstep,2,0,0,1,0,0.08,1,0.27688746209726917,0.0,0.07696104113612832,0.6931471805599453,0.24442544638335142,0.0
2,2,George,Edyta Sliwinska,66,Actor/Actress,1,8.0,7.0,7.0,,22.0,7.333333333333333,3,0.0,0.7333333333333333,0.11,6.666666666666666,40.0,0.9428090415820635,0.666666666666667,5.0,6.0,2,0,0,1.333333333333333,Quickstep,4,0,0,1,0,6.36,21,3.3401596768218536,10.666666666666666,1.9960599327407849,3.091042453358316,1.4679111393299447,2.456735772821304
2,2,Giselle,Jonathan Roberts,44,News Anchor,6,8.0,8.0,8.0,,24.0,8.0,3,0.0,0.8,0.12,7.833333333333334,47.0,0.2357022603955153,0.16666666666666607,3.0,3.0,2,0,0,0.33333333333333304,Rumba,9,0,0,1,0,0.4,7,1.4433756729740645,3.0,0.33647223662121295,2.0794415416798357,0.8933805557190826,1.3862943611198906
2,2,Jerry,Anna Trebunskaya,43,Athlete,2,7.0,8.0,8.0,,23.0,7.666666666666667,3,0.0,0.7666666666666667,0.115,7.333333333333334,44.0,0.47140452079103157,0.33333333333333304,4.0,4.0,2,0,0,0.666666666666667,Quickstep,6,0,0,1,0,1.76,4,0.7788880963698616,2.3333333333333335,1.0152306797290587,1.6094379124341003,0.5759885041587978,1.2039728043259361
2,2,Lisa,Louis van Amstel,42,Actor/Actress,1,6.0,7.0,7.0,,20.0,6.666666666666667,3,0.0,0.6666666666666666,0.1,6.5,39.0,0.23570226039551626,0.16666666666666696,7.0,8.0,2,0,0,0.3333333333333339,Rumba,1,0,0,1,0,11.88,57,9.653669423246962,24.666666666666668,2.5556757206762075,4.060443010546419,2.3659043795965737,3.245193133185574
2,2,Master P,Ashly DelGrosso,35,Singer/Rapper,3,6.0,5.0,5.0,,16.0,5.333333333333333,3,0.0,0.5333333333333333,0.08,4.666666666666666,28.0,0.9428090415820635,0.666666666666667,9.0,9.0,2,0,0,1.333333333333333,Quickstep,8,0,1,0,0,8.28,14,2.7616420236277306,8.0,2.2278615467981093,2.70805020110221,1.3248555704840683,2.1972245773362196
2,2,Stacy,Tony Dovolani,26,Athlete,2,9.0,10.0,10.0,,29.0,9.666666666666666,3,0.0,0.9666666666666667,0.145,8.5,51.0,1.6499158227686104,1.166666666666666,1.0,1.0,2,0,0,2.333333333333333,Rumba,7,0,0,1,0,2.96,10,1.5937377450509227,5.0,1.3762440252663892,2.3978952727983707,0.9530999801860652,1.791759469228055
2,2,Tatum,Nick Kosovich,42,Actor/Actress,1,5.0,6.0,6.0,,17.0,5.666666666666667,3,0.0,0.5666666666666667,0.085,6.666666666666667,40.0,1.4142135623730951,-1.0,8.0,6.0,2,0,0,-2.0,Rumba,5,1,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,Tia,Maksim Chmerkoskiy,39,Actor/Actress,1,7.0,8.0,7.0,,22.0,7.333333333333333,3,0.0,0.7333333333333333,0.11,7.0,42.0,0.47140452079103123,0.33333333333333304,5.0,5.0,2,1,0,0.6666666666666661,Rumba,3,0,0,1,0,2.92,7,1.0376254944182253,4.333333333333333,1.366091653802371,2.0794415416798357,0.7117851565886528,1.6739764335716716
2,3,Drew,Cheryl Burke,29,Singer/Rapper,3,9.0,9.0,9.0,,27.0,9.0,3,0.0,0.9,0.14835164835164835,8.666666666666666,78.0,0.5773502691896258,0.3333333333333339,1.0,1.0,3,0,0,0.0,Jive,3,0,0,1,0,0.08,1,0.27688746209726917,0.0,0.07696104113612832,0.6931471805599453,0.24442544638335142,0.0
2,3,George,Edyta Sliwinska,66,Actor/Actress,1,7.0,7.0,8.0,,22.0,7.333333333333333,3,0.0,0.7333333333333333,0.12087912087912088,6.888888888888888,62.0,0.7698003589195012,0.44444444444444464,5.0,7.0,3,0,0,0.0,Tango,4,0,1,0,0,6.36,21,3.3401596768218536,10.666666666666666,1.9960599327407849,3.091042453358316,1.4679111393299447,2.456735772821304
2,3,Giselle,Jonathan Roberts,44,News Anchor,6,7.0,8.0,7.0,,22.0,7.333333333333333,3,0.0,0.7333333333333333,0.12087912087912088,7.666666666666667,69.0,0.3333333333333336,-0.3333333333333339,5.0,3.0,3,0,0,-0.666666666666667,Tango,2,1,1,0,0,0.4,7,1.4433756729740645,3.0,0.33647223662121295,2.0794415416798357,0.8933805557190826,1.3862943611198906
2,3,Jerry,Anna Trebunskaya,43,Athlete,2,7.0,6.0,6.0,,19.0,6.333333333333333,3,0.0,0.6333333333333333,0.1043956043956044,7.0,63.0,0.666666666666667,-0.666666666666667,7.0,6.0,3,0,0,-1.333333333333334,Jive,1,0,0,1,0,1.76,4,0.7788880963698616,2.3333333333333335,1.0152306797290587,1.6094379124341003,0.5759885041587978,1.2039728043259361
2,3,Lisa,Louis van Amstel,42,Actor/Actress,1,8.0,8.0,9.0,,25.0,8.333333333333334,3,0.0,0.8333333333333334,0.13736263736263737,7.111111111111112,64.0,1.0715167512214399,1.2222222222222223,4.0,5.0,3,0,0,1.666666666666667,Jive,5,0,0,1,0,11.88,57,9.653669423246962,24.666666666666668,2.5556757206762075,4.060443010546419,2.3659043795965737,3.245193133185574
2,3,Master P,Ashly DelGrosso,35,Singer/Rapper,3,6.0,4.0,4.0,,14.0,4.666666666666667,3,0.0,0.4666666666666667,0.07692307692307693,4.666666666666667,42.0,0.6666666666666667,0.0,8.0,8.0,3,1,0,-0.6666666666666661,Jive,7,0,0,1,0,8.28,14,2.7616420236277306,8.0,2.2278615467981093,2.70805020110221,1.3248555704840683,2.1972245773362196
2,3,Stacy,Tony Dovolani,26,Athlete,2,9.0,9.0,9.0,,27.0,9.0,3,0.0,0.9,0.14835164835164835,8.666666666666666,78.0,1.201850425154663,0.3333333333333339,1.0,1.0,3,0,0,-0.6666666666666661,Tango,6,0,0,1,0,2.96,10,1.5937377450509227,5.0,1.3762440252663892,2.3978952727983707,0.9530999801860652,1.791759469228055
2,3,Tia,Maksim Chmerkoskiy,39,Actor/Actress,1,9.0,8.0,9.0,,26.0,8.666666666666666,3,0.0,0.8666666666666667,0.14285714285714285,7.5555555555555545,68.0,1.0183501544346307,1.1111111111111116,3.0,4.0,3,0,0,1.333333333333333,Tango,8,0,0,1,0,2.92,7,1.0376254944182253,4.333333333333333,1.366091653802371,2.0794415416798357,0.7117851565886528,1.6739764335716716
2,4,Drew,Cheryl Burke,29,Singer/Rapper,3,9.0,9.0,10.0,,28.0,9.333333333333334,3,0.0,0.9333333333333333,0.17721518987341772,8.833333333333334,106.0,0.5773502691896263,0.5,1.0,1.0,4,0,0,0.3333333333333339,Paso doble,5,0,0,1,0,0.08,1,0.27688746209726917,0.0,0.07696104113612832,0.6931471805599453,0.24442544638335142,0.0
2,4,George,Edyta Sliwinska,66,Actor/Actress,1,7.0,7.0,7.0,,21.0,7.0,3,0.0,0.7,0.13291139240506328,6.916666666666666,83.0,0.6309898162000305,0.08333333333333393,6.0,6.0,4,1,0,-0.33333333333333304,Paso doble,1,0,0,1,0,6.36,21,3.3401596768218536,10.666666666666666,1.9960599327407849,3.091042453358316,1.4679111393299447,2.456735772821304
2,4,Jerry,Anna Trebunskaya,43,Athlete,2,8.0,8.0,8.0,,24.0,8.0,3,0.0,0.8,0.1518987341772152,7.25,87.0,0.7391185942027819,0.75,5.0,5.0,4,0,0,1.666666666666667,Foxtrot,6,0,0,1,0,1.76,4,0.7788880963698616,2.3333333333333335,1.0152306797290587,1.6094379124341003,0.5759885041587978,1.2039728043259361
2,4,Lisa,Louis van Amstel,42,Actor/Actress,1,9.0,9.0,8.0,,26.0,8.666666666666666,3,0.0,0.8666666666666667,0.16455696202531644,7.5,90.0,1.1706281947614152,1.166666666666666,2.0,4.0,4,0,0,0.33333333333333215,Paso doble,7,0,0,1,0,11.88,57,9.653669423246962,24.666666666666668,2.5556757206762075,4.060443010546419,2.3659043795965737,3.245193133185574
2,4,Master P,Ashly DelGrosso,35,Singer/Rapper,3,4.0,2.0,2.0,,8.0,2.6666666666666665,3,0.0,0.26666666666666666,0.05063291139240506,4.166666666666667,50.0,1.138550085106622,-1.5000000000000004,7.0,7.0,4,0,0,-2.0000000000000004,Paso doble,3,1,1,0,0,8.28,14,2.7616420236277306,8.0,2.2278615467981093,2.70805020110221,1.3248555704840683,2.1972245773362196
2,4,Stacy,Tony Dovolani,26,Athlete,2,8.0,9.0,9.0,,26.0,8.666666666666666,3,0.0,0.8666666666666667,0.16455696202531644,8.666666666666666,104.0,0.981306762925316,0.0,2.0,2.0,4,0,0,-0.3333333333333339,Foxtrot,4,0,0,1,0,2.96,10,1.5937377450509227,5.0,1.3762440252663892,2.3978952727983707,0.9530999801860652,1.791759469228055
2,4,Tia,Maksim Chmerkoskiy,39,Actor/Actress,1,9.0,8.0,8.0,,25.0,8.333333333333334,3,0.0,0.8333333333333334,0.15822784810126583,7.75,93.0,0.9179284245476834,0.5833333333333339,4.0,3.0,4,0,0,-0.33333333333333215,Foxtrot,2,0,1,0,0,2.92,7,1.0376254944182253,4.333333333333333,1.366091653802371,2.0794415416798357,0.7117851565886528,1.6739764335716716
2,5,Drew,Cheryl Burke,29,Singer/Rapper,3,9.0,9.0,9.0,,27.0,9.0,3,0.0,0.9,0.17880794701986755,8.866666666666667,133.0,0.5055250296034373,0.13333333333333286,2.0,2.0,5,0,0,-0.3333333333333339,Samba,6,0,0,1,0,0.08,1,0.27688746209726917,0.0,0.07696104113612832,0.6931471805599453,0.24442544638335142,0.0
2,5,George,Edyta Sliwinska,66,Actor/Actress,1,8.0,8.0,8.0,,24.0,8.0,3,0.0,0.8,0.15894039735099338,7.133333333333333,107.0,0.7302967433402217,0.8666666666666671,4.0,6.0,5,0,0,1.0,Samba,2,0,1,0,0,6.36,21,3.3401596768218536,10.666666666666666,1.9960599327407849,3.091042453358316,1.4679111393299447,2.456735772821304
2,5,Jerry,Anna Trebunskaya,43,Athlete,2,7.0,8.0,8.0,,23.0,7.666666666666667,3,0.0,0.7666666666666667,0.152317880794702,7.333333333333333,110.0,0.6666666666666669,0.3333333333333339,5.0,5.0,5,0,0,-0.33333333333333304,Samba,5,0,0,1,0,1.76,4,0.7788880963698616,2.3333333333333335,1.0152306797290587,1.6094379124341003,0.5759885041587978,1.2039728043259361
2,5,Lisa,Louis van Amstel,42,Actor/Actress,1,7.0,9.0,9.0,,25.0,8.333333333333334,3,0.0,0.8333333333333334,0.16556291390728478,7.666666666666667,115.0,1.0801234497346432,0.666666666666667,3.0,3.0,5,0,0,-0.33333333333333215,Samba,3,0,0,1,0,11.88,57,9.653669423246962,24.666666666666668,2.5556757206762075,4.060443010546419,2.3659043795965737,3.245193133185574
2,5,Stacy,Tony Dovolani,26,Athlete,2,10.0,10.0,10.0,,30.0,10.0,3,0.0,1.0,0.1986754966887417,8.933333333333334,134.0,1.0381607668264956,1.0666666666666664,1.0,1.0,5,0,0,1.333333333333334,Samba,1,0,0,1,0,2.96,10,1.5937377450509227,5.0,1.3762440252663892,2.3978952727983707,0.9530999801860652,1.791759469228055
2,5,Tia,Maksim Chmerkoskiy,39,Actor/Actress,1,7.0,7.0,8.0,,22.0,7.333333333333333,3,0.0,0.7333333333333333,0.1456953642384106,7.666666666666667,115.0,0.8164965809277259,-0.3333333333333339,6.0,3.0,5,1,0,-1.0000000000000009,Samba,4,1,1,0,0,2.92,7,1.0376254944182253,4.333333333333333,1.366091653802371,2.0794415416798357,0.7117851565886528,1.6739764335716716
2,6,Drew,Cheryl Burke,29,Singer/Rapper,3,10.0,10.0,10.0,,30.0,10.0,3,0.0,1.0,0.22556390977443608,9.055555555555555,163.0,0.6469300723559848,0.9444444444444446,1.0,2.0,6,0,0,1.0,Tango,2,0,0,1,0,0.08,1,0.27688746209726917,0.0,0.07696104113612832,0.6931471805599453,0.24442544638335142,0.0
2,6,George,Edyta Sliwinska,66,Actor/Actress,1,8.0,7.0,8.0,,23.0,7.666666666666667,3,0.0,0.7666666666666667,0.17293233082706766,7.222222222222222,130.0,0.6885303726590967,0.44444444444444464,4.0,5.0,6,1,0,-0.33333333333333304,Rumba,3,1,1,0,0,6.36,21,3.3401596768218536,10.666666666666666,1.9960599327407849,3.091042453358316,1.4679111393299447,2.456735772821304
2,6,Jerry,Anna Trebunskaya,43,Athlete,2,8.0,7.0,8.0,,23.0,7.666666666666667,3,0.0,0.7666666666666667,0.17293233082706766,7.388888888888889,133.0,0.6116159530899062,0.2777777777777777,4.0,4.0,6,0,0,0.0,Paso doble,1,0,0,1,0,1.76,4,0.7788880963698616,2.3333333333333335,1.0152306797290587,1.6094379124341003,0.5759885041587978,1.2039728043259361
